Id	Hebrew	Url	Transliteration	Root	Root Url	POS	POS Pattern	POS Pattern Url	Gender	Translation
4450	נִיצָּן	https://www.pealim.com/dict/4226-nitzan/	nitzan	נ - צ - ץ	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=צ&rf=צ	Noun			masculine	bud (of a flower)
4451	לְהָנֵץ	https://www.pealim.com/dict/3040-lehanetz/	lehanetz	נ - צ - ץ	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=צ&rf=צ	Verb	hif'il			to blossom, to bud
4452	לִנְצוֹץ	https://www.pealim.com/dict/4049-lintzotz/	lintzotz	נ - צ - ץ	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=צ&rf=צ	Verb	pa'al			to sparkle, to gleam
4453	הָנֵץ	https://www.pealim.com/dict/4225-hanetz/	hanetz	נ - צ - ץ	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=צ&rf=צ	Noun			masculine	sunrise (in expression הנץ החמה)
4454	נִיצוֹץ	https://www.pealim.com/dict/5114-nitzotz/	nitzotz	נ - צ - ץ	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=צ&rf=צ	Noun			masculine	spark; glimmer; talent, ability
4455	לְהִתְנַצֵּר	https://www.pealim.com/dict/1249-lehitnatzer/	lehitnatzer	נ - צ - ר	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=צ&rf=ר	Verb	hitpa'el			to convert to Christianity (intransitive)
4456	הִתְנַצְּרוּת	https://www.pealim.com/dict/3023-hitnatzrut/	hitnatzrut	נ - צ - ר	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=צ&rf=ר	Noun	hitkattlut pattern	https://www.pealim.com/dict/?pos=noun&nm=hitqatlut	feminine	baptism, conversion to Christianity
4457	נוֹצְרִי	https://www.pealim.com/dict/5196-notzri/	notzri	נ - צ - ר	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=צ&rf=ר	Adjective				Christian
4458	נַצְרוּת	https://www.pealim.com/dict/3646-natzrut/	natzrut	נ - צ - ר	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=צ&rf=ר	Noun	katlut pattern	https://www.pealim.com/dict/?pos=noun&nm=qatlut	feminine	Christianity
4459	נֵצֶר	https://www.pealim.com/dict/8637-netzer/	netzer	נ - צ - ר	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=צ&rf=ר	Noun	ketel pattern	https://www.pealim.com/dict/?pos=noun&nm=qetel	masculine	stem, shoot; scion (lit.)
4460	לִנְצוֹר	https://www.pealim.com/dict/1248-lintzor/	lintzor	נ - צ - ר	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=צ&rf=ר	Verb	pa'al			to keep, to maintain; to lock (a weapon)
4461	לִנְקוֹב	https://www.pealim.com/dict/1250-linkov/	linkov	נ - ק - ב	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=ב	Verb	pa'al			to stipulate, to quote (price); to puncture, to pierce
4462	נְקֵבָה	https://www.pealim.com/dict/2841-nekeva/	nekeva	נ - ק - ב	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=ב	Noun	ktela pattern	https://www.pealim.com/dict/?pos=noun&nm=qtela	feminine	female
4463	מַנְקֵב	https://www.pealim.com/dict/6667-mankev/	mankev	נ - ק - ב	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=ב	Noun	maktel pattern	https://www.pealim.com/dict/?pos=noun&nm=maqtel	masculine	punch, perforator
4464	נִיקּוּד	https://www.pealim.com/dict/5367-nikud/	nikud	נ - ק - ד	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=ד	Noun	kittul pattern	https://www.pealim.com/dict/?pos=noun&nm=qittul	masculine	vowelling, vocalization, niqqud (system of vowels in Hebrew)
4465	נְקוּדָּה	https://www.pealim.com/dict/2866-nekuda/	nekuda	נ - ק - ד	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=ד	Noun	ktulla pattern	https://www.pealim.com/dict/?pos=noun&nm=qtulla	feminine	point, dot; issue, item
4466	נְקוּדָּתִי	https://www.pealim.com/dict/8163-nekudati/	nekudati	נ - ק - ד	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=ד	Adjective				pointed, specific
4467	לְנַקֵּד	https://www.pealim.com/dict/1251-lenaked/	lenaked	נ - ק - ד	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=ד	Verb	pi'el			to vowel, to put vowel markings (grammar)
4468	נִיקּוּי	https://www.pealim.com/dict/2977-nikuy/	nikuy	נ - ק - ה	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=י	Noun	kittul pattern	https://www.pealim.com/dict/?pos=noun&nm=qittul	masculine	cleaning
4469	לְהִתְנַקּוֹת	https://www.pealim.com/dict/4038-lehitnakot/	lehitnakot	נ - ק - ה	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=י	Verb	hitpa'el			to clean oneself; to exonerate oneself, to rid oneself (of guilt, responsibility)
4470	נָקִי	https://www.pealim.com/dict/5120-naki/	naki	נ - ק - ה	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=י	Adjective	katil pattern	https://www.pealim.com/dict/?pos=adjective&am=qatil		clean, pure; innocent
4471	נִיקָּיוֹן	https://www.pealim.com/dict/3582-nikayon/	nikayon	נ - ק - ה	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=י	Noun	kittalon pattern	https://www.pealim.com/dict/?pos=noun&nm=qittalon	masculine	cleaning; tidiness
4472	מְנַקֶּה	https://www.pealim.com/dict/8692-menake/	menake	נ - ק - ה	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=י	Noun	mekattel pattern	https://www.pealim.com/dict/?pos=noun&nm=meqattel	masculine	cleaner, janitor
4473	לְנַקּוֹת	https://www.pealim.com/dict/1252-lenakot/	lenakot	נ - ק - ה	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=י	Verb	pi'el			to clean, to tidy up
4474	נִיקּוּז	https://www.pealim.com/dict/6538-nikuz/	nikuz	נ - ק - ז	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=ז	Noun	kittul pattern	https://www.pealim.com/dict/?pos=noun&nm=qittul	masculine	drainage
4475	לְהִתְנַקֵּז	https://www.pealim.com/dict/1253-lehitnakez/	lehitnakez	נ - ק - ז	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=ז	Verb	hitpa'el			to flow into; to accumulate
4476	לְהַקִּיז	https://www.pealim.com/dict/8831-lehakiz/	lehakiz	נ - ק - ז	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=ז	Verb	hif'il			to bleed, to let blood (להקיז דם)
4477	לְנַקֵּז	https://www.pealim.com/dict/5447-lenakez/	lenakez	נ - ק - ז	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=ז	Verb	pi'el			to drain
4478	לְהִינָּקֵט	https://www.pealim.com/dict/1255-lehinaket/	lehinaket	נ - ק - ט	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=ט	Verb	nif'al			to be implemented (a measure)
4479	לִנְקוֹט	https://www.pealim.com/dict/1254-linkot/	linkot	נ - ק - ט	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=ט	Verb	pa'al			to implement, to use, to adopt (a measure) (ב־ or את)
4480	נִיקּוּי	https://www.pealim.com/dict/2977-nikuy/	nikuy	נ - ק - ה	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=י	Noun	kittul pattern	https://www.pealim.com/dict/?pos=noun&nm=qittul	masculine	cleaning
4481	לְהִתְנַקּוֹת	https://www.pealim.com/dict/4038-lehitnakot/	lehitnakot	נ - ק - ה	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=י	Verb	hitpa'el			to clean oneself; to exonerate oneself, to rid oneself (of guilt, responsibility)
4482	נָקִי	https://www.pealim.com/dict/5120-naki/	naki	נ - ק - ה	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=י	Adjective	katil pattern	https://www.pealim.com/dict/?pos=adjective&am=qatil		clean, pure; innocent
4483	נִיקָּיוֹן	https://www.pealim.com/dict/3582-nikayon/	nikayon	נ - ק - ה	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=י	Noun	kittalon pattern	https://www.pealim.com/dict/?pos=noun&nm=qittalon	masculine	cleaning; tidiness
4484	מְנַקֶּה	https://www.pealim.com/dict/8692-menake/	menake	נ - ק - ה	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=י	Noun	mekattel pattern	https://www.pealim.com/dict/?pos=noun&nm=meqattel	masculine	cleaner, janitor
4485	לְנַקּוֹת	https://www.pealim.com/dict/1252-lenakot/	lenakot	נ - ק - ה	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=י	Verb	pi'el			to clean, to tidy up
4486	מַקֵּל	https://www.pealim.com/dict/5774-makel/	makel	נ - ק - ל	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=ל	Noun	maktel pattern	https://www.pealim.com/dict/?pos=noun&nm=maqtel	masculine	stick, cane
4487	לִנְקוֹם	https://www.pealim.com/dict/1256-linkom/	linkom	נ - ק - ם	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=מ	Verb	pa'al			to avenge, to retaliate (to someone: ב־, for something: את)
4488	נְקָמָה	https://www.pealim.com/dict/4670-nekama/	nekama	נ - ק - ם	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=מ	Noun	ktala pattern	https://www.pealim.com/dict/?pos=noun&nm=qtala	feminine	revenge, vengeance, retaliation
4489	לְהִתְנַקֵּם	https://www.pealim.com/dict/1257-lehitnakem/	lehitnakem	נ - ק - ם	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=מ	Verb	hitpa'el			to take revenge (upon someone) (ב-)
4490	לְהִינָּקֵם	https://www.pealim.com/dict/6912-lehinakem/	lehinakem	נ - ק - ם	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=מ	Verb	nif'al			to take revenge (on someone: ב־, מ־) (biblical)
4491	לִנְקוֹעַ	https://www.pealim.com/dict/1258-linkoa/	linkoa	נ - ק - ע	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=ע	Verb	pa'al			to sprain, to strain
4492	מַקָּף	https://www.pealim.com/dict/3716-makaf/	makaf	נ - ק - ף	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=פ	Noun	miktal pattern	https://www.pealim.com/dict/?pos=noun&nm=miqtal	masculine	hyphen
4493	הֶיקֵּף	https://www.pealim.com/dict/8178-hekef/	hekef	נ - ק - ף	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=פ	Noun	hektel pattern	https://www.pealim.com/dict/?pos=noun&nm=heqtel	masculine	perimeter, circumference; extent, scope
4494	לְהַקִּיף	https://www.pealim.com/dict/1260-lehakif/	lehakif	נ - ק - ף	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=פ	Verb	hif'il			to encircle, to surround; to include, to comprise
4495	לִנְקוֹף	https://www.pealim.com/dict/1259-linkof/	linkof	נ - ק - ף	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=פ	Verb	pa'al			to strike; to pass (of time)
4496	נָקִיק	https://www.pealim.com/dict/8479-nakik/	nakik	נ - ק - ק	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=ק	Noun	katil pattern	https://www.pealim.com/dict/?pos=noun&nm=qatil	masculine	crevice, cranny
4497	מַקּוֹר	https://www.pealim.com/dict/5749-makor/	makor	נ - ק - ר	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=ר	Noun	miktol pattern	https://www.pealim.com/dict/?pos=noun&nm=miqtol	masculine	beak, bill, roster (of a bird)
4498	נַקָּר	https://www.pealim.com/dict/3352-nakar/	nakar	נ - ק - ר	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=ר	Noun	kattal pattern	https://www.pealim.com/dict/?pos=noun&nm=qattal	masculine	woodpecker
4499	לְנַקֵּר	https://www.pealim.com/dict/1261-lenaker/	lenaker	נ - ק - ר	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=ר	Verb	pi'el			to peck; to pierce, to puncture
4500	הִתְנַקְּשׁוּת	https://www.pealim.com/dict/8029-hitnakshut/	hitnakshut	נ - ק - שׁ	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=שׁ	Noun	hitkattlut pattern	https://www.pealim.com/dict/?pos=noun&nm=hitqatlut	feminine	assassination, attack
4501	לִנְקוֹשׁ	https://www.pealim.com/dict/1262-linkosh/	linkosh	נ - ק - שׁ	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=שׁ	Verb	pa'al			to knock, to strike
4502	לְהִתְנַקֵּשׁ	https://www.pealim.com/dict/1264-lehitnakesh/	lehitnakesh	נ - ק - שׁ	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=שׁ	Verb	hitpa'el			to attempt a murder, a crime
4503	מַקָּשׁ	https://www.pealim.com/dict/3991-makash/	makash	נ - ק - שׁ	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=שׁ	Noun	miktal pattern	https://www.pealim.com/dict/?pos=noun&nm=miqtal	masculine	key (on a keyboard)
4504	לְהַקִּישׁ	https://www.pealim.com/dict/1263-lehakish/	lehakish	נ - ק - שׁ	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=ק&rf=שׁ	Verb	hif'il			to hit, to knock, to strike, to drum; to tap keys on a keyboard
4505	נָשׂוּי	https://www.pealim.com/dict/5768-nasuy/	nasuy	נ - שׂ - א	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׂ&rf=א	Adjective	katul pattern	https://www.pealim.com/dict/?pos=adjective&am=qatul		married
4506	נִישּׂוּאִין	https://www.pealim.com/dict/7647-nisuin/	nisu'in	נ - שׂ - א	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׂ&rf=א	Noun	kittul pattern	https://www.pealim.com/dict/?pos=noun&nm=qittul	masculine	marriage
4507	לְהִתְנַשֵּׂא	https://www.pealim.com/dict/1268-lehitnase/	lehitnase	נ - שׂ - א	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׂ&rf=א	Verb	hitpa'el			to rise (a mountain, monument, smoke); to be arrogant
4508	לָשֵׂאת	https://www.pealim.com/dict/1265-laset/	laset	נ - שׂ - א	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׂ&rf=א	Verb	pa'al			to bear, to carry; to tolerate; to marry; to give a speech
4509	לְהִינָּשֵׂא	https://www.pealim.com/dict/1266-lehinase/	lehinase	נ - שׂ - א	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׂ&rf=א	Verb	nif'al			to be raised, to be lifted up; to be given (of a speech); to be married
4510	מוּשָּׂא	https://www.pealim.com/dict/5164-musa/	musa	נ - שׂ - א	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׂ&rf=א	Noun	muktal pattern	https://www.pealim.com/dict/?pos=noun&nm=muqtal	masculine	object (grammar)
4511	נָשִׂיא	https://www.pealim.com/dict/5547-nasi/	nasi	נ - שׂ - א	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׂ&rf=א	Noun	katil pattern	https://www.pealim.com/dict/?pos=noun&nm=qatil	masculine	president
4512	שִׂיא	https://www.pealim.com/dict/4415-si/	si	נ - שׂ - א	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׂ&rf=א	Noun			masculine	top, summit, pinnacle
4513	תְּשׂוּאָה	https://www.pealim.com/dict/4494-tsua/	tsu'a	נ - שׂ - א	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׂ&rf=א	Noun				yield, return on investment
4514	נוֹשֵׂא	https://www.pealim.com/dict/5163-nose/	nose	נ - שׂ - א	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׂ&rf=א	Noun	kotel pattern	https://www.pealim.com/dict/?pos=noun&nm=qotel	masculine	topic, theme; subject (grammar)
4515	מַשּׂוּאָה	https://www.pealim.com/dict/8205-masua/	masu'a	נ - שׂ - א	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׂ&rf=א	Noun				torch; beacon
4516	לְהַשִּׂיא	https://www.pealim.com/dict/1267-lehasi/	lehasi	נ - שׂ - א	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׂ&rf=א	Verb	hif'il			to marry off; to officiate at a wedding; to divert, to redirect (a conversation)
4517	מִתְנַשֵּׂא	https://www.pealim.com/dict/6846-mitnase/	mitnase	נ - שׂ - א	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׂ&rf=א	Adjective	mitkattel pattern	https://www.pealim.com/dict/?pos=adjective&am=mitqattel		arrogant, snobbish, condescending
4518	לִנְשׁוֹב	https://www.pealim.com/dict/1269-linshov/	linshov	נ - שׁ - ב	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׁ&rf=ב	Verb	pa'al			to blow (wind)
4519	לְנַשֵּׁב	https://www.pealim.com/dict/2487-lenashev/	lenashev	נ - שׁ - ב	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׁ&rf=ב	Verb	pi'el			to blow (of wind)
4520	הֶישֵּׂג	https://www.pealim.com/dict/4374-heseg/	heseg	נ - שׂ - ג	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׂ&rf=ג	Noun	hektel pattern	https://www.pealim.com/dict/?pos=noun&nm=heqtel	masculine	achievement
4521	מוּשָּׂג	https://www.pealim.com/dict/4125-musag/	musag	נ - שׂ - ג	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׂ&rf=ג	Noun	muktal pattern	https://www.pealim.com/dict/?pos=noun&nm=muqtal	masculine	concept, idea
4522	לְהַשִּׂיג	https://www.pealim.com/dict/1270-lehasig/	lehasig	נ - שׂ - ג	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׂ&rf=ג	Verb	hif'il			to obtain, to achieve; to catch up with
4523	לִנְשׁוֹת	https://www.pealim.com/dict/7572-linshot/	linshot	נ - שׁ - ה	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׁ&rf=י	Verb	pa'al			to forget (literary, rare)
4524	לִנְשׁוֹת	https://www.pealim.com/dict/7572-linshot/	linshot	נ - שׁ - ה	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׁ&rf=י	Verb	pa'al			to forget (literary, rare)
4525	לִנְשׁוֹךְ	https://www.pealim.com/dict/1271-linshoch/	linshoch	נ - שׁ - ך	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׁ&rf=כ	Verb	pa'al			to bite
4526	לְהִינָּשֵׁךְ	https://www.pealim.com/dict/2775-lehinashech/	lehinashech	נ - שׁ - ך	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׁ&rf=כ	Verb	nif'al			to be bitten
4527	לְנַשֵּׁךְ	https://www.pealim.com/dict/2558-lenashech/	lenashech	נ - שׁ - ך	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׁ&rf=כ	Verb	pi'el			to bite, to sting
4528	נְשִׁיכָה	https://www.pealim.com/dict/9055-neshicha/	neshicha	נ - שׁ - ך	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׁ&rf=כ	Noun	ktila pattern	https://www.pealim.com/dict/?pos=noun&nm=qtila	feminine	bite
4529	לִנְשׁוֹל	https://www.pealim.com/dict/2723-linshol/	linshol	נ - שׁ - ל	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׁ&rf=ל	Verb	pa'al			to shed (e. g. skin, of a snake), to remove shoes (archaic)
4530	לְנַשֵּׁל	https://www.pealim.com/dict/1272-lenashel/	lenashel	נ - שׁ - ל	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׁ&rf=ל	Verb	pi'el			to banish, to expel, to disinherit
4531	לְהַשִּׁיל	https://www.pealim.com/dict/5918-lehashil/	lehashil	נ - שׁ - ל	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׁ&rf=ל	Verb	hif'il			to shed (skin), to lose (weight)
4532	לִנְשׁוֹם	https://www.pealim.com/dict/1273-linshom/	linshom	נ - שׁ - ם	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׁ&rf=מ	Verb	pa'al			to breathe
4533	לְהִתְנַשֵּׁם	https://www.pealim.com/dict/5558-lehitnashem/	lehitnashem	נ - שׁ - ם	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׁ&rf=מ	Verb	hitpa'el			to breathe heavily
4534	נְשָׁמָה	https://www.pealim.com/dict/2854-neshama/	neshama	נ - שׁ - ם	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׁ&rf=מ	Noun	ktala pattern	https://www.pealim.com/dict/?pos=noun&nm=qtala	feminine	soul
4535	הַנְשָׁמָה	https://www.pealim.com/dict/2892-hanshama/	hanshama	נ - שׁ - ם	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׁ&rf=מ	Noun	haktala pattern	https://www.pealim.com/dict/?pos=noun&nm=haqtala	feminine	resuscitation, artificial respiration
4536	לְהַנְשִׁים	https://www.pealim.com/dict/2891-lehanshim/	lehanshim	נ - שׁ - ם	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׁ&rf=מ	Verb	hif'il			to resuscitate, to do artificial respiration
4537	נְשִׁימָה	https://www.pealim.com/dict/7283-neshima/	neshima	נ - שׁ - ם	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׁ&rf=מ	Noun	ktila pattern	https://www.pealim.com/dict/?pos=noun&nm=qtila	feminine	breath, breathing, respiration
4538	לִנְשׁוֹף	https://www.pealim.com/dict/1274-linshof/	linshof	נ - שׁ - ף	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׁ&rf=פ	Verb	pa'al			to blow, to exhale; to play (a wind instrument)
4539	לְהִתְנַשֵּׁף	https://www.pealim.com/dict/1275-lehitnashef/	lehitnashef	נ - שׁ - ף	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׁ&rf=פ	Verb	hitpa'el			to breathe heavily, to pant
4540	לְנַשֵּׁף	https://www.pealim.com/dict/5426-lenashef/	lenashef	נ - שׁ - ף	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׁ&rf=פ	Verb	pi'el			to blow (rare)
4541	נֶשֶׁף	https://www.pealim.com/dict/5427-neshef/	neshef	נ - שׁ - ף	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׁ&rf=פ	Noun	ketel pattern	https://www.pealim.com/dict/?pos=noun&nm=qetel	masculine	party, ball, prom
4542	יַנְשׁוּף	https://www.pealim.com/dict/5172-yanshuf/	yanshuf	נ - שׁ - ף	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׁ&rf=פ	Noun	yaktul pattern	https://www.pealim.com/dict/?pos=noun&nm=yaqtul	masculine	owl
4543	לְהִתְנַשֵּׁק	https://www.pealim.com/dict/1279-lehitnashek/	lehitnashek	נ - שׁ - ק	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׁ&rf=ק	Verb	hitpa'el			to kiss (one another)
4544	מַשִּׁיק	https://www.pealim.com/dict/5845-mashik/	mashik	נ - שׁ - ק	https://www.pealim.com/dict/?num-radicals=3&r1=נ&r2=שׁ&rf=ק	Noun	maktil pattern	https://www.pealim.com/dict/?pos=noun&nm=maqtil	masculine	tangent (line)
